../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa io voucher TK22536 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa io,EU220345,TK22536
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa io voucher TK22536 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa io,EU220346,TK22536
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK40345 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220347,TK40345
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK40360 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220348,TK40360
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK20594 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220356,TK20594
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK20594 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220357,TK20594
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK20596 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220358,TK20596
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK34866 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220359,TK34866
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK34866 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220360,TK34866
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK34980 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220361,TK34980
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK34980 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220362,TK34980
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK40186 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220363,TK40186
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK40186 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220364,TK40186
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101020 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220365,TK101020
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101020 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220366,TK101020
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101021 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220367,TK101021
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101021 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220368,TK101021
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101044 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220369,TK101044
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101052 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220370,TK101052
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101052 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220371,TK101052
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101266 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220372,TK101266
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101266 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220373,TK101266
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa tumida voucher TK101370 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa tumida (Black-winged little yellow bat),EU220389,TK101370
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa genowaysi voucher TK20597 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa genowaysi (Genoway's yellow bat),EU220390,TK20597
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Rhogeessa mira voucher TK45014 manose-6-phosphate isomerase (MPI) gene, partial cds",1,Rhogeessa mira (least yellow bat),EU220391,TK45014
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK01 microsatellite sequence,1,Budorcas taxicolor (takin),EU315216,TK01
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK02 microsatellite sequence,1,Budorcas taxicolor (takin),EU315217,TK02
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK03 microsatellite sequence,1,Budorcas taxicolor (takin),EU315218,TK03
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK04 microsatellite sequence,1,Budorcas taxicolor (takin),EU315219,TK04
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK05 microsatellite sequence,1,Budorcas taxicolor (takin),EU315220,TK05
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK06 microsatellite sequence,1,Budorcas taxicolor (takin),EU315221,TK06
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK07 microsatellite sequence,1,Budorcas taxicolor (takin),EU315222,TK07
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK08 microsatellite sequence,1,Budorcas taxicolor (takin),EU315223,TK08
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,08-SEP-2008,Budorcas taxicolor clone TK09 microsatellite sequence,1,Budorcas taxicolor (takin),EU315224,TK09
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops underwoodi voucher TK12366 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops underwoodi (Underwood's bonneted bat),EU349989,TK12366
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops underwoodi voucher TK12366 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops underwoodi (Underwood's bonneted bat),EU349989,TTU29311
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134793 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349992,TK134793
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134793 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349992,TTU103255
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134816 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349993,TK134816
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134816 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349993,TTU103278
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134825 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349994,TK134825
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134825 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349994,TTU103281
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134826 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349995,TK134826
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134826 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349995,TTU103282
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134832 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349996,TK134832
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134832 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349996,TTU103286
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134889 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349997,TK134889
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134889 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349997,TTU103302
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134890 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349998,TK134890
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134890 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349998,TTU103303
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134989 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349999,TK134989
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops sp. MMM-2008 voucher TK134989 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops sp. MMM-2008,EU349999,TTU103466
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK62416 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350000,TK62416
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK62416 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350000,TTU79823
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK62978 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350001,TK62978
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK62978 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350001,TTU79955
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK63051 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350002,TK63051
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK63051 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350002,TTU79956
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK63052 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350003,TK63052
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK63052 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350003,TTU79957
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK64926 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350004,TK64926
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK64926 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350004,TTU80542
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK64163 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350005,TK64163
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK64163 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350005,TTU80255
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK15248 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350006,TK15248
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK15248 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350006,TTU33408
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32001 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350007,TK32001
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32001 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350007,TTU52635
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32002 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350008,TK32002
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32002 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350008,TTU52642
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32003 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350009,TK32003
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32003 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350009,TTU52643
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32018 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350010,TK32018
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32018 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350010,TTU52612
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32019 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350011,TK32019
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32019 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350011,TTU52637
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32032 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350012,TK32032
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32032 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350012,TTU52639
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32033 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350013,TK32033
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32033 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350013,TTU52613
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32034 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350014,TK32034
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32034 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350014,TTU52640
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32052 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350015,TK32052
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32052 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350015,TTU52617
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32053 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350016,TK32053
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32053 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350016,TTU52618
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32054 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350017,TK32054
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32054 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350017,TTU52619
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32111 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350018,TK32111
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32111 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350018,TTU52626
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32112 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350019,TK32112
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32112 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350019,TTU52627
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32113 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350020,TK32113
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK32113 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350020,TTU52628
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK9380 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350021,TK9380
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK9378 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350022,TK9378
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK9382 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350023,TK9382
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13563 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350027,TK13563
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13564 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350028,TK13564
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13565 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350029,TK13565
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13566 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350030,TK13566
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13567 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350031,TK13567
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13581 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350032,TK13581
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13582 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350033,TK13582
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13583 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350034,TK13583
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13584 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350035,TK13584
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13585 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350036,TK13585
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13585 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350036,TTU47519
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13586 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350037,TK13586
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13587 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350038,TK13587
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13588 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350039,TK13588
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13588 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350039,TTU47520
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13589 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350040,TK13589
../ftp.ncbi.nlm.nih.gov/genbank/gbmam32.seq,26-JUL-2016,"Eumops glaucinus voucher TK13589 cytochrome b (cytb) gene, partial cds; mitochondrial",1,mitochondrion Eumops glaucinus (Wagner's bonneted bat),EU350040,TTU47521
